id,time,sym,timeframe,side,quantity,price,commission,pct_return (excl commission), pct_returns ( incl commission)
15660,2021-08-31 14:12:26,AMD,2 mins-extmkt,SELL,                14.0,110.93,                1.009586,-0.00045053162732022756,-0.001742812853761433
15663,2021-08-31 14:12:26,AMD,2 mins>1 hour-extmkt,SELL,                17.0,110.93,                1.011641,-0.00045053162732022756,-0.0015159726857590927
15862,2021-08-31 14:19:21,MSFT,2 mins-extmkt,SELL,                4.0,303.05,                1.006658,-0.0004287881786397829,-0.0020817470256730974
16015,2021-08-31 14:24:27,AMD,2 mins-extmkt,BUY,                16.0,111.15,                1.0,,
16020,2021-08-31 14:24:27,AMD,12 mins-extmkt,BUY,                17.0,111.15,                1.0,,
16023,2021-08-31 14:24:27,MSFT,12 mins-extmkt,BUY,                5.0,303.19,                1.0,,
16028,2021-08-31 14:24:27,AMD,2 mins>1 hour-extmkt,BUY,                17.0,111.15,                1.0,,
16033,2021-08-31 14:24:28,AMD,12 mins>1 hour-extmkt,BUY,                14.0,111.15,                1.0,,
16036,2021-08-31 14:24:28,AMD,2 mins>12 mins>1 hour-extmkt,BUY,                17.0,111.15,                1.0,,
16137,2021-08-31 14:27:59,MSFT,2 mins-extmkt,BUY,                5.0,303.15,                1.0,,
16216,2021-08-31 14:30:29,AMD,2 mins-extmkt,SELL,                16.0,111.14,                1.010973,-8.996851102116565e-05,-0.0012200590086546281
16217,2021-08-31 14:30:30,MSFT,2 mins-extmkt,SELL,                5.0,303.05,                1.008323,-0.0003298697014677554,-0.0016537484753584852
16222,2021-08-31 14:30:30,AMD,2 mins>1 hour-extmkt,SELL,                17.0,111.14,                1.011659,-8.996851102116565e-05,-0.0011539811166063618
16225,2021-08-31 14:30:30,AMD,2 mins>12 mins>1 hour-extmkt,SELL,                17.0,111.14,                1.011659,-8.996851102116565e-05,-0.0011539811166063618
16274,2021-08-31 14:32:20,TSLA,2 mins-extmkt,BUY,                2.0,737.75,                1.0,,
16329,2021-08-31 14:33:59,MSFT,2 mins-extmkt,BUY,                5.0,303.29,                1.0,,
16418,2021-08-31 14:36:38,TSLA,12 mins-extmkt,BUY,                1.0,738.16,                1.0,,
16497,2021-08-31 14:39:08,TSLA,2 mins-extmkt,SELL,                2.0,737.22,                1.007758,-0.0007184005421890793,-0.0020777229935657893
16498,2021-08-31 14:39:09,MSFT,2 mins-extmkt,SELL,                5.0,303.26,                1.008328,-9.89152296483331e-05,-0.0014223387920524466
16633,2021-08-31 14:43:25,AMD,2 mins-extmkt,BUY,                16.0,111.19,                1.0,,
16642,2021-08-31 14:43:26,AMD,2 mins>1 hour-extmkt,BUY,                17.0,111.19,                1.0,,
16649,2021-08-31 14:43:26,AMD,2 mins>12 mins>1 hour-extmkt,BUY,                17.0,111.19,                1.0,,
16702,2021-08-31 14:45:13,AMD,2 mins-extmkt,SELL,                16.0,111.07,                1.010967,-0.00107923374404173,-0.002208358800925847
16707,2021-08-31 14:45:14,AMD,2 mins>1 hour-extmkt,SELL,                17.0,111.07,                1.011653,-0.00107923374404173,-0.002142337526371829
16710,2021-08-31 14:45:14,AMD,2 mins>12 mins>1 hour-extmkt,SELL,                17.0,111.07,                1.011653,-0.00107923374404173,-0.002142337526371829
16809,2021-08-31 14:48:37,AMD,12 mins-extmkt,SELL,                17.0,111.0,                1.011647,-0.0013495276653171517,-0.0024128676840073915
16812,2021-08-31 14:48:37,AMD,12 mins>1 hour-extmkt,SELL,                14.0,111.0,                1.009591,-0.0013495276653171517,-0.00263925952090438
17047,2021-08-31 14:57:14,AMD,2 mins-extmkt,BUY,                16.0,111.14,                1.0,,
17052,2021-08-31 14:57:14,AMD,2 mins>1 hour-extmkt,BUY,                17.0,111.15,                1.0,,
17119,2021-08-31 14:59:50,MSFT,2 mins-extmkt,BUY,                5.0,303.26,                1.0,,
17210,2021-08-31 15:03:50,AMD,2 mins-extmkt,SELL,                16.0,111.04,                1.010965,-0.000899766060824092,-0.00202949854994261
17233,2021-08-31 15:04:50,MSFT,2 mins-extmkt,SELL,                5.0,303.04,                1.008323,-0.0007254501088174159,-0.0020485882818163104
17414,2021-08-31 15:12:50,TSLA,12 mins-extmkt,SELL,                1.0,733.24,                1.003859,-0.006665221632166429,-0.009367199253206282
17659,2021-08-31 15:24:50,MSFT,2 mins-extmkt,BUY,                6.0,303.19,                1.0,,
17680,2021-08-31 15:25:50,MSFT,2 mins-extmkt,SELL,                6.0,303.1,                1.009989,-0.00029684356344195084,-0.0014009850890588371
17823,2021-08-31 15:32:50,MSFT,2 mins-extmkt,BUY,                6.0,303.23,                1.0,,
18016,2021-08-31 15:41:52,TSLA,2 mins-extmkt,BUY,                2.0,730.39,                1.0,,
18079,2021-08-31 15:44:50,AMD,2 mins-extmkt,BUY,                11.0,110.67,                1.0,,
