id,time,sym,timeframe,side,quantity,price,commission,pct_return (excl commission), pct_returns ( incl commission)
748,2021-08-18 11:50:40,AMZN,2 mins,SELL,2.0,3227.31,1.033157,-0.0005048096279274272,-0.0008195162319163396
769,2021-08-18 11:52:18,ATVI,2 mins,SELL,85.0,83.42,1.046278,-0.0007187350263536674,-0.0010069718746477108
772,2021-08-18 11:52:20,MSFT,12 mins,BUY,32.0,293.6,1.0,,
793,2021-08-18 11:53:36,MSFT,2 mins,SELL,19.0,293.51,1.030702,3.4071550255587724e-05,-0.0003300227700583358
856,2021-08-18 11:58:00,AMD,2 mins,BUY,88.0,105.05,1.0,,
917,2021-08-18 12:02:33,AMD,2 mins,SELL,88.0,104.83,1.05752,-0.0020942408376962707,-0.0023165595863889887
920,2021-08-18 12:02:35,AMZN,2 mins,BUY,2.0,3227.62,1.0,,
941,2021-08-18 12:03:45,AMZN,2 mins,SELL,2.0,3226.2,1.033145,-0.00043995265861529465,-0.0007547961352118993
984,2021-08-18 12:06:57,ATVI,2 mins,BUY,112.0,83.41,1.0,,
987,2021-08-18 12:06:59,GOOG,2 mins,BUY,2.0,2759.95,1.0,,
990,2021-08-18 12:07:01,AMZN,2 mins,BUY,2.0,3230.4,1.0,,
993,2021-08-18 12:07:03,MSFT,2 mins,BUY,18.0,293.55,1.0,,
996,2021-08-18 12:07:06,AMZN,12 mins,BUY,2.0,3228.89,1.0,,
999,2021-08-18 12:07:08,GOOG,4 hours,BUY,3.0,2758.99,1.0,,
1002,2021-08-18 12:07:10,GOOG,2 mins>4 hours,BUY,3.0,2758.99,1.0,,
1023,2021-08-18 12:08:15,GOOG,2 mins>4 hours,SELL,3.0,2758.63,1.042564,-0.00013048253165093282,-0.00037721373718424545
1046,2021-08-18 12:09:51,GOOG,2 mins>4 hours,BUY,3.0,2760.96,1.0,,
1087,2021-08-18 12:12:39,AMZN,2 mins,SELL,2.0,3228.48,1.033168,-0.0005943536404160454,-0.0009089058776192704
1110,2021-08-18 12:14:17,GOOG,12 mins,BUY,2.0,2762.28,1.0,,
1113,2021-08-18 12:14:19,GOOG,12 mins>4 hours,BUY,3.0,2762.14,1.0,,
1116,2021-08-18 12:14:22,GOOG,2 mins>12 mins>4 hours,BUY,3.0,2762.14,1.0,,
1157,2021-08-18 12:17:12,ATVI,2 mins,SELL,112.0,83.5,1.0610229999999998,0.001079007313271818,0.000858294516061342
1158,2021-08-18 12:17:14,GOOG,2 mins,SELL,2.0,2760.79,1.028398,0.00030435333973444223,-6.310529080399974e-05
1159,2021-08-18 12:17:16,MSFT,2 mins,SELL,18.0,293.9,1.029122,0.0011923011412025009,0.0008081284414083179
1160,2021-08-18 12:17:18,GOOG,2 mins>4 hours,SELL,3.0,2760.79,1.042597,-6.157278627727525e-05,-0.00030814026760428437
1161,2021-08-18 12:17:20,GOOG,2 mins>12 mins>4 hours,SELL,3.0,2760.79,1.042597,-0.0004887514753053601,-0.0007351620890458932
1224,2021-08-18 12:21:35,AMZN,2 mins,BUY,2.0,3231.87,1.0,,
1267,2021-08-18 12:24:30,AMD,2 mins,BUY,77.0,104.59,1.0,,
1288,2021-08-18 12:25:41,AMZN,2 mins,SELL,2.0,3227.0,1.033153,-0.001506867541082979,-0.0018211332551657522
1289,2021-08-18 12:25:44,GOOG,12 mins,SELL,2.0,2759.32,1.028383,-0.0010715785510519993,-0.0014384755572285357
1290,2021-08-18 12:25:46,AMZN,12 mins,SELL,2.0,3227.0,1.033153,-0.0005853404730418177,-0.0009000388618284338
1291,2021-08-18 12:25:48,GOOG,12 mins>4 hours,SELL,3.0,2759.32,1.042575,-0.0010209475261933054,-0.0012672912679698722
1314,2021-08-18 12:27:17,ATVI,2 mins,BUY,94.0,83.53,1.0,,
1317,2021-08-18 12:27:20,ATVI,12 mins,BUY,91.0,83.53,1.0,,
1380,2021-08-18 12:31:52,AMD,12 mins,BUY,59.0,105.96,1.0,,
1421,2021-08-18 12:34:40,AMD,2 mins,SELL,77.0,105.38,1.050546,0.007553303375083642,0.007297779482843492
1444,2021-08-18 12:36:18,AMZN,2 mins,BUY,2.0,3229.61,1.0,,
1467,2021-08-18 12:37:36,GOOG,2 mins,BUY,2.0,2761.01,1.0,,
1470,2021-08-18 12:37:38,GOOG,2 mins>4 hours,BUY,3.0,2761.01,1.0,,
1491,2021-08-18 12:39:12,MSFT,12 mins,SELL,32.0,293.5,1.051707,-0.00034059945504094635,-0.0005589181796897824
1532,2021-08-18 12:42:00,ATVI,2 mins,SELL,94.0,83.63,1.051278,0.0011971746677839068,0.0009358067547708959
1573,2021-08-18 12:44:56,AMZN,2 mins,SELL,2.0,3227.21,1.033156,-0.0007431237827477677,-0.0010577280649886056
1594,2021-08-18 12:46:33,GOOG,2 mins,SELL,2.0,2756.45,1.028354,-0.001651569534337205,-0.0020185250098679886
1595,2021-08-18 12:46:35,GOOG,2 mins>4 hours,SELL,3.0,2756.23,1.042527,-0.0017312505206429352,-0.001977603533545813
1738,2021-08-18 12:56:39,AMZN,2 mins,BUY,2.0,3228.36,1.0,,
1781,2021-08-18 12:59:35,MSFT,2 mins,BUY,27.0,293.38,1.0,,
1824,2021-08-18 13:02:23,GOOG,2 mins,BUY,2.0,2759.53,1.0,,
1827,2021-08-18 13:02:26,GOOG,2 mins>4 hours,BUY,3.0,2759.53,1.0,,
1850,2021-08-18 13:03:59,ATVI,2 mins,BUY,67.0,83.74,1.0,,
1851,2021-08-18 13:04:01,GOOG,2 mins,SELL,2.0,2756.41,1.028353,-0.0011306273169707781,-0.001497873754995438
1852,2021-08-18 13:04:03,AMZN,2 mins,SELL,2.0,3226.0,1.033143,-0.00073102132352032,-0.001045747260643104
1853,2021-08-18 13:04:06,MSFT,2 mins,SELL,27.0,293.28,1.043598,-0.0003408548639990405,-0.0005987682807684358
1854,2021-08-18 13:04:08,GOOG,2 mins>4 hours,SELL,3.0,2756.41,1.04253,-0.0011306273169707781,-0.0013771853437188897
1875,2021-08-18 13:05:46,ATVI,2 mins,SELL,67.0,83.68,1.036566,-0.0007165034630999267,-0.001079297809173041
1918,2021-08-18 13:08:41,AMD,2 mins,BUY,88.0,104.92,1.0,,
1981,2021-08-18 13:13:05,MSFT,2 mins,BUY,26.0,293.38,1.0,,
1982,2021-08-18 13:13:07,ATVI,12 mins,SELL,91.0,83.64,1.049646,0.0013168921345623197,0.0010471077565397113
2003,2021-08-18 13:14:23,AMD,12 mins,SELL,59.0,104.96,1.038603,-0.009437523593809005,-0.009762052988817493
2046,2021-08-18 13:17:11,GOOG,2 mins,BUY,2.0,2759.24,1.0,,
2049,2021-08-18 13:17:13,AMZN,2 mins,BUY,1.0,3226.0,1.0,,
2052,2021-08-18 13:17:15,GOOG,2 mins>4 hours,BUY,3.0,2759.24,1.0,,
2073,2021-08-18 13:18:47,MSFT,2 mins,SELL,26.0,293.29,1.041984,-0.0003067693775988811,-0.0005743941443566714
2094,2021-08-18 13:20:25,AMD,2 mins,SELL,88.0,104.9,1.057551,-0.00019062142584824748,-0.00041342511771769175
2095,2021-08-18 13:20:27,GOOG,2 mins>4 hours,SELL,3.0,2756.69,1.042534,-0.0009241675243907288,-0.0011707768833829624
2136,2021-08-18 13:23:20,GOOG,2 mins,SELL,2.0,2755.44,1.028343,-0.0013771908206606787,-0.0017444293665344057
2137,2021-08-18 13:23:22,AMZN,2 mins,SELL,1.0,3222.0,1.016551,-0.001239925604463732,-0.0018644409668423512
2180,2021-08-18 13:26:07,MSFT,2 mins,BUY,31.0,293.47,1.0,,
2263,2021-08-18 13:31:52,GOOG,2 mins,BUY,2.0,2757.66,1.0,,
2264,2021-08-18 13:31:54,MSFT,2 mins,SELL,31.0,293.38,1.050072,-0.00030667529900851864,-0.0005319596376134328
2327,2021-08-18 13:36:22,AMZN,2 mins,BUY,2.0,3221.75,1.0,,
2388,2021-08-18 13:40:46,AMZN,2 mins,SELL,2.0,3218.81,1.03307,-0.0009125475285171047,-0.0012278795872450177
2429,2021-08-18 13:43:42,GOOG,2 mins,SELL,2.0,2757.04,1.02836,-0.00022482829645420477,-0.0005924891956956557
2432,2021-08-18 13:43:44,MSFT,2 mins,BUY,31.0,293.38,1.0,,
2475,2021-08-18 13:46:30,ATVI,2 mins,BUY,91.0,83.39,1.0,,
2478,2021-08-18 13:46:33,AMD,2 mins,BUY,59.0,104.75,1.0,,
2481,2021-08-18 13:46:35,GOOG,2 mins,BUY,1.0,2759.39,1.0,,
2484,2021-08-18 13:46:37,GOOG,2 mins>4 hours,BUY,3.0,2759.39,1.0,,
2525,2021-08-18 13:49:42,GOOG,2 mins,SELL,1.0,2757.6,1.014183,-0.0006486940954341103,-0.0013781324378075999
2528,2021-08-18 13:49:44,AMZN,2 mins,BUY,1.0,3220.84,1.0,,
2531,2021-08-18 13:49:47,GOOG,12 mins,BUY,3.0,2758.77,1.0,,
2532,2021-08-18 13:49:49,GOOG,2 mins>4 hours,SELL,3.0,2757.6,1.042548,-0.0006486940954341103,-0.0008953250144639879
2553,2021-08-18 13:51:00,AMD,2 mins,SELL,59.0,104.64,1.038507,-0.0010501193317422608,-0.001379738240647077
2556,2021-08-18 13:51:02,MSFT,12 mins,BUY,26.0,293.44,1.0,,
2579,2021-08-18 13:52:37,GOOG,12 mins>4 hours,BUY,3.0,2760.0,1.0,,
2600,2021-08-18 13:53:48,GOOG,12 mins>4 hours,SELL,3.0,2757.47,1.042546,-0.0009166666666667878,-0.0011632104818259936
2621,2021-08-18 13:55:24,ATVI,2 mins,SELL,91.0,83.39,1.04953,0.0,-0.00027004844857825283
2644,2021-08-18 13:57:03,GOOG,2 mins,BUY,2.0,2760.0,1.0,,
2647,2021-08-18 13:57:05,GOOG,2 mins>4 hours,BUY,3.0,2760.0,1.0,,
2650,2021-08-18 13:57:07,GOOG,12 mins>4 hours,BUY,3.0,2760.0,1.0,,
2653,2021-08-18 13:57:09,GOOG,2 mins>12 mins>4 hours,BUY,3.0,2760.0,1.0,,
2676,2021-08-18 13:58:21,AMD,2 mins,BUY,57.0,104.74,1.0,,
