,_id,ticker,period,calendarDate,reportPeriod,updated,dateKey,accumulatedOtherComprehensiveIncome,assets,assetsAverage,assetsCurrent,assetsNonCurrent,assetTurnover,bookValuePerShare,capitalExpenditure,cashAndEquivalents,cashAndEquivalentsUSD,costOfRevenue,consolidatedIncome,currentRatio,debtToEquityRatio,debt,debtCurrent,debtNonCurrent,debtUSD,deferredRevenue,depreciationAmortizationAndAccretion,deposits,dividendYield,dividendsPerBasicCommonShare,earningBeforeInterestTaxes,earningsBeforeInterestTaxesDepreciationAmortization,EBITDAMargin,earningsBeforeInterestTaxesDepreciationAmortizationUSD,earningBeforeInterestTaxesUSD,earningsBeforeTax,earningsPerBasicShare,earningsPerDilutedShare,earningsPerBasicShareUSD,shareholdersEquity,averageEquity,shareholdersEquityUSD,enterpriseValue,enterpriseValueOverEBIT,enterpriseValueOverEBITDA,freeCashFlow,freeCashFlowPerShare,foreignCurrencyUSDExchangeRate,grossProfit,grossMargin,goodwillAndIntangibleAssets,interestExpense,investedCapital,investedCapitalAverage,inventory,investments,investmentsCurrent,investmentsNonCurrent,totalLiabilities,currentLiabilities,liabilitiesNonCurrent,marketCapitalization,netCashFlow,netCashFlowBusinessAcquisitionsDisposals,issuanceEquityShares,issuanceDebtSecurities,paymentDividendsOtherCashDistributions,netCashFlowFromFinancing,netCashFlowFromInvesting,netCashFlowInvestmentAcquisitionsDisposals,netCashFlowFromOperations,effectOfExchangeRateChangesOnCash,netIncome,netIncomeCommonStock,netIncomeCommonStockUSD,netLossIncomeFromDiscontinuedOperations,netIncomeToNonControllingInterests,profitMargin,operatingExpenses,operatingIncome,tradeAndNonTradePayables,payoutRatio,priceToBookValue,priceEarnings,priceToEarningsRatio,propertyPlantEquipmentNet,preferredDividendsIncomeStatementImpact,sharePriceAdjustedClose,priceSales,priceToSalesRatio,tradeAndNonTradeReceivables,accumulatedRetainedEarningsDeficit,revenues,revenuesUSD,researchAndDevelopmentExpense,returnOnAverageAssets,returnOnAverageEquity,returnOnInvestedCapital,returnOnSales,shareBasedCompensation,sellingGeneralAndAdministrativeExpense,shareFactor,shares,weightedAverageShares,weightedAverageSharesDiluted,salesPerShare,tangibleAssetValue,taxAssets,incomeTaxExpense,taxLiabilities,tangibleAssetsBookValuePerShare,workingCapital
144,61498f68b26daf86a71004fb,MSFT,Q,2012-03-31,2012-03-31,2020-04-29,2012-04-19,0.0,118010000000.0,,76860000000.0,41150000000.0,,8.173,-749000000.0,59529000000.0,59529000000.0,3952000000.0,5108000000.0,2.937,0.719,11938000000.0,0.0,11938000000.0,11938000000.0,15191000000.0,766000000.0,0.0,0.023,0.2,6363000000.0,7129000000.0,0.41,7129000000.0,6363000000.0,6363000000.0,0.61,0.6,0.61,68659000000.0,,68659000000.0,212919857854.0,8.0,6.849,8845000000.0,1.053,1,13455000000.0,0.773,22454000000.0,0.0,21795000000.0,,1412000000.0,9068000000.0,0.0,9068000000.0,49351000000.0,26170000000.0,23181000000.0,260510857854.0,-4222000000.0,-84000000.0,68000000.0,0.0,-1683000000.0,-1605000000.0,-12241000000.0,-11769000000.0,9594000000.0,30000000.0,5108000000.0,5108000000.0,5108000000.0,0.0,0.0,0.293,7081000000.0,6374000000.0,5000000000.0,0.328,3.794,11.16,11.155,8225000000.0,0.0,31.01,3.567,3.567,10961000000.0,3386000000.0,17407000000.0,17407000000.0,2517000000.0,,,,,581000000.0,4564000000.0,1,8400866103.0,8401000000,8498000000.0,2.072,95556000000.0,2350000000.0,1255000000.0,2414000000.0,11.374,50690000000.0
145,61498f68b26daf86a71004fc,MSFT,QA,2012-03-31,2012-03-31,2020-04-29,2012-03-31,0.0,118010000000.0,,76860000000.0,41150000000.0,,8.173,-749000000.0,59529000000.0,59529000000.0,3952000000.0,5108000000.0,2.937,0.719,11938000000.0,0.0,11938000000.0,11938000000.0,15191000000.0,766000000.0,0.0,0.022,0.2,6363000000.0,7129000000.0,0.41,7129000000.0,6363000000.0,6363000000.0,0.61,0.6,0.61,68659000000.0,,68659000000.0,230840331120.0,8.0,7.426,8845000000.0,1.053,1,13455000000.0,0.773,22454000000.0,0.0,21795000000.0,,1412000000.0,9068000000.0,0.0,9068000000.0,49351000000.0,26170000000.0,23181000000.0,270644331120.0,-4222000000.0,-84000000.0,68000000.0,0.0,-1683000000.0,-1605000000.0,-12241000000.0,-11769000000.0,9594000000.0,30000000.0,5108000000.0,5108000000.0,5108000000.0,0.0,0.0,0.293,7081000000.0,6374000000.0,5000000000.0,0.328,3.942,11.594,11.603,8225000000.0,0.0,32.255,3.706,3.71,10961000000.0,3386000000.0,17407000000.0,17407000000.0,2517000000.0,,,,,581000000.0,4564000000.0,1,8390771388.0,8401000000,8498000000.0,2.072,95556000000.0,2350000000.0,1255000000.0,2414000000.0,11.374,50690000000.0
146,61498f68b26daf86a71004fd,MSFT,T,2012-03-31,2012-03-31,2020-04-29,2012-04-19,0.0,118010000000.0,111593000000.0,76860000000.0,41150000000.0,0.654,8.173,-2325000000.0,59529000000.0,59529000000.0,17075000000.0,23344000000.0,2.937,0.719,11938000000.0,0.0,11938000000.0,11938000000.0,15191000000.0,2859000000.0,0.0,0.023,0.72,28227000000.0,31086000000.0,0.426,31086000000.0,28227000000.0,28227000000.0,2.78,2.74,2.78,68659000000.0,62313500000.0,68659000000.0,212919857854.0,8.0,6.849,27566000000.0,3.281,1,55956000000.0,0.766,22454000000.0,0.0,21795000000.0,23799250000.0,1412000000.0,9068000000.0,0.0,9068000000.0,49351000000.0,26170000000.0,23181000000.0,260510857854.0,-633000000.0,-9588000000.0,-3440000000.0,0.0,-6057000000.0,-9410000000.0,-21074000000.0,-9127000000.0,29891000000.0,-40000000.0,23344000000.0,23344000000.0,23344000000.0,0.0,0.0,0.32,28214000000.0,27742000000.0,5000000000.0,0.259,3.794,11.16,11.155,8225000000.0,0.0,31.01,3.567,3.567,10961000000.0,3386000000.0,73031000000.0,73031000000.0,9610000000.0,0.209,0.375,1.186,0.387,2181000000.0,18604000000.0,1,8400866103.0,8401000000,8498000000.0,8.693,95556000000.0,2350000000.0,4883000000.0,2414000000.0,11.374,50690000000.0
147,61498f68b26daf86a71004fe,MSFT,TA,2012-03-31,2012-03-31,2020-04-29,2012-03-31,0.0,118010000000.0,111593000000.0,76860000000.0,41150000000.0,0.654,8.173,-2325000000.0,59529000000.0,59529000000.0,17075000000.0,23344000000.0,2.937,0.719,11938000000.0,0.0,11938000000.0,11938000000.0,15191000000.0,2859000000.0,0.0,0.022,0.72,28227000000.0,31086000000.0,0.426,31086000000.0,28227000000.0,28227000000.0,2.78,2.74,2.78,68659000000.0,62313500000.0,68659000000.0,230840331120.0,8.0,7.426,27566000000.0,3.281,1,55956000000.0,0.766,22454000000.0,0.0,21795000000.0,23799250000.0,1412000000.0,9068000000.0,0.0,9068000000.0,49351000000.0,26170000000.0,23181000000.0,270644331120.0,-633000000.0,-9588000000.0,-3440000000.0,0.0,-6057000000.0,-9410000000.0,-21074000000.0,-9127000000.0,29891000000.0,-40000000.0,23344000000.0,23344000000.0,23344000000.0,0.0,0.0,0.32,28214000000.0,27742000000.0,5000000000.0,0.259,3.942,11.594,11.603,8225000000.0,0.0,32.255,3.706,3.71,10961000000.0,3386000000.0,73031000000.0,73031000000.0,9610000000.0,0.209,0.375,1.186,0.387,2181000000.0,18604000000.0,1,8390771388.0,8401000000,8498000000.0,8.693,95556000000.0,2350000000.0,4883000000.0,2414000000.0,11.374,50690000000.0
148,61498f68b26daf86a71004ff,MSFT,Q,2011-12-31,2011-12-31,2020-04-29,2012-01-19,0.0,112243000000.0,,72513000000.0,39730000000.0,,7.632,-498000000.0,51736000000.0,51736000000.0,5638000000.0,6624000000.0,2.858,0.75,11932000000.0,0.0,11932000000.0,11932000000.0,15334000000.0,678000000.0,0.0,0.024,0.2,8239000000.0,8917000000.0,0.427,8917000000.0,8239000000.0,8239000000.0,0.79,0.78,0.79,64121000000.0,,64121000000.0,196144491431.0,7.0,6.389,5364000000.0,0.638,1,15247000000.0,0.73,22251000000.0,0.0,24815000000.0,,1351000000.0,7550000000.0,0.0,7550000000.0,48122000000.0,25373000000.0,22749000000.0,235948491431.0,-2271000000.0,-8627000000.0,-834000000.0,0.0,-1683000000.0,-2513000000.0,-5568000000.0,3849000000.0,5862000000.0,-52000000.0,6624000000.0,6624000000.0,6624000000.0,0.0,0.0,0.317,7253000000.0,7994000000.0,4733000000.0,0.253,3.68,10.054,10.079,8010000000.0,0.0,28.12,3.275,3.279,13643000000.0,219000000.0,20885000000.0,20885000000.0,2371000000.0,,,,,571000000.0,4882000000.0,1,8390771388.0,8402000000,8465000000.0,2.486,89992000000.0,2169000000.0,1615000000.0,2003000000.0,10.711,47140000000.0
149,61498f68b26daf86a7100500,MSFT,QA,2011-12-31,2011-12-31,2020-04-29,2011-12-31,0.0,112243000000.0,,72513000000.0,39730000000.0,,7.632,-498000000.0,51736000000.0,51736000000.0,5638000000.0,6624000000.0,2.858,0.75,11932000000.0,0.0,11932000000.0,11932000000.0,15334000000.0,678000000.0,0.0,0.026,0.2,8239000000.0,8917000000.0,0.427,8917000000.0,8239000000.0,8239000000.0,0.79,0.78,0.79,64121000000.0,,64121000000.0,172904251911.0,6.0,5.632,5364000000.0,0.638,1,15247000000.0,0.73,22251000000.0,0.0,24815000000.0,,1351000000.0,7550000000.0,0.0,7550000000.0,48122000000.0,25373000000.0,22749000000.0,218380251911.0,-2271000000.0,-8627000000.0,-834000000.0,0.0,-1683000000.0,-2513000000.0,-5568000000.0,3849000000.0,5862000000.0,-52000000.0,6624000000.0,6624000000.0,6624000000.0,0.0,0.0,0.317,7253000000.0,7994000000.0,4733000000.0,0.253,3.406,9.305,9.305,8010000000.0,0.0,25.96,3.031,3.027,13643000000.0,219000000.0,20885000000.0,20885000000.0,2371000000.0,,,,,571000000.0,4882000000.0,1,8412182277.0,8402000000,8465000000.0,2.486,89992000000.0,2169000000.0,1615000000.0,2003000000.0,10.711,47140000000.0
150,61498f68b26daf86a7100501,MSFT,T,2011-12-31,2011-12-31,2020-04-29,2012-01-19,0.0,112243000000.0,107022250000.0,72513000000.0,39730000000.0,0.673,7.632,-2234000000.0,51736000000.0,51736000000.0,17020000000.0,23468000000.0,2.858,0.75,11932000000.0,0.0,11932000000.0,11932000000.0,15334000000.0,2813000000.0,0.0,0.024,0.68,27889000000.0,30702000000.0,0.426,30702000000.0,27889000000.0,27889000000.0,2.79,2.75,2.79,64121000000.0,58511750000.0,64121000000.0,196144491431.0,7.0,6.389,26735000000.0,3.182,1,55032000000.0,0.764,22251000000.0,0.0,24815000000.0,24364500000.0,1351000000.0,7550000000.0,0.0,7550000000.0,48122000000.0,25373000000.0,22749000000.0,235948491431.0,6587000000.0,-9504000000.0,-2951000000.0,2239000000.0,-5723000000.0,-6368000000.0,-15972000000.0,-3728000000.0,28969000000.0,-42000000.0,23468000000.0,23468000000.0,23468000000.0,0.0,0.0,0.326,27955000000.0,27077000000.0,4733000000.0,0.244,3.68,10.054,10.079,8010000000.0,0.0,28.12,3.275,3.279,13643000000.0,219000000.0,72052000000.0,72052000000.0,9362000000.0,0.219,0.401,1.145,0.387,2136000000.0,18593000000.0,1,8390771388.0,8402000000,8465000000.0,8.576,89992000000.0,2169000000.0,4421000000.0,2003000000.0,10.711,47140000000.0
151,61498f68b26daf86a7100502,MSFT,Y,2011-12-31,2011-06-30,2020-04-29,2011-07-28,0.0,108704000000.0,98069250000.0,74918000000.0,33786000000.0,0.713,6.724,-2355000000.0,52772000000.0,52772000000.0,15577000000.0,23150000000.0,2.604,0.904,11921000000.0,0.0,11921000000.0,11921000000.0,17120000000.0,2766000000.0,0.0,0.022,0.61,28071000000.0,30837000000.0,0.441,30837000000.0,28071000000.0,28071000000.0,2.73,2.69,2.73,57083000000.0,51489500000.0,57083000000.0,191394527477.0,7.0,6.207,24639000000.0,2.902,1,54366000000.0,0.777,13325000000.0,0.0,25754000000.0,22839000000.0,1372000000.0,10865000000.0,0.0,10865000000.0,51621000000.0,28774000000.0,22847000000.0,232245527477.0,4105000000.0,-71000000.0,-9133000000.0,5960000000.0,-5180000000.0,-8376000000.0,-14616000000.0,-13216000000.0,26994000000.0,103000000.0,23150000000.0,23150000000.0,23150000000.0,0.0,0.0,0.331,27205000000.0,27161000000.0,5405000000.0,0.223,4.069,10.032,10.154,8162000000.0,0.0,27.72,3.32,3.365,14987000000.0,-6332000000.0,69943000000.0,69943000000.0,9043000000.0,0.236,0.45,1.229,0.401,2149000000.0,18162000000.0,1,8378265782.0,8490000000,8593000000.0,8.238,95379000000.0,2467000000.0,4921000000.0,2036000000.0,11.234,46144000000.0
152,61498f68b26daf86a7100503,MSFT,TA,2011-12-31,2011-12-31,2020-04-29,2011-12-31,0.0,112243000000.0,107022250000.0,72513000000.0,39730000000.0,0.673,7.632,-2234000000.0,51736000000.0,51736000000.0,17020000000.0,23468000000.0,2.858,0.75,11932000000.0,0.0,11932000000.0,11932000000.0,15334000000.0,2813000000.0,0.0,0.026,0.68,27889000000.0,30702000000.0,0.426,30702000000.0,27889000000.0,27889000000.0,2.79,2.75,2.79,64121000000.0,58511750000.0,64121000000.0,172904251911.0,6.0,5.632,26735000000.0,3.182,1,55032000000.0,0.764,22251000000.0,0.0,24815000000.0,24364500000.0,1351000000.0,7550000000.0,0.0,7550000000.0,48122000000.0,25373000000.0,22749000000.0,218380251911.0,6587000000.0,-9504000000.0,-2951000000.0,2239000000.0,-5723000000.0,-6368000000.0,-15972000000.0,-3728000000.0,28969000000.0,-42000000.0,23468000000.0,23468000000.0,23468000000.0,0.0,0.0,0.326,27955000000.0,27077000000.0,4733000000.0,0.244,3.406,9.305,9.305,8010000000.0,0.0,25.96,3.031,3.027,13643000000.0,219000000.0,72052000000.0,72052000000.0,9362000000.0,0.219,0.401,1.145,0.387,2136000000.0,18593000000.0,1,8412182277.0,8402000000,8465000000.0,8.576,89992000000.0,2169000000.0,4421000000.0,2003000000.0,10.711,47140000000.0
153,61498f68b26daf86a7100504,MSFT,YA,2011-12-31,2011-06-30,2020-04-29,2011-06-30,0.0,108704000000.0,98069250000.0,74918000000.0,33786000000.0,0.713,6.724,-2355000000.0,52772000000.0,52772000000.0,15577000000.0,23150000000.0,2.604,0.904,11921000000.0,0.0,11921000000.0,11921000000.0,17120000000.0,2766000000.0,0.0,0.023,0.61,28071000000.0,30837000000.0,0.441,30837000000.0,28071000000.0,28071000000.0,2.73,2.69,2.73,57083000000.0,51489500000.0,57083000000.0,181016949982.0,6.0,5.87,24639000000.0,2.902,1,54366000000.0,0.777,13325000000.0,0.0,25754000000.0,22839000000.0,1372000000.0,10865000000.0,0.0,10865000000.0,51621000000.0,28774000000.0,22847000000.0,219251949982.0,4105000000.0,-71000000.0,-9133000000.0,5960000000.0,-5180000000.0,-8376000000.0,-14616000000.0,-13216000000.0,26994000000.0,103000000.0,23150000000.0,23150000000.0,23150000000.0,0.0,0.0,0.331,27205000000.0,27161000000.0,5405000000.0,0.223,3.841,9.471,9.524,8162000000.0,0.0,26.0,3.135,3.156,14987000000.0,-6332000000.0,69943000000.0,69943000000.0,9043000000.0,0.236,0.45,1.229,0.401,2149000000.0,18162000000.0,1,8432767307.0,8490000000,8593000000.0,8.238,95379000000.0,2467000000.0,4921000000.0,2036000000.0,11.234,46144000000.0
154,61498f68b26daf86a7100505,MSFT,Q,2011-09-30,2011-09-30,2020-04-29,2011-10-20,0.0,107415000000.0,,75271000000.0,32144000000.0,,7.077,-436000000.0,57403000000.0,57403000000.0,3777000000.0,5738000000.0,2.947,0.809,11927000000.0,0.0,11927000000.0,11927000000.0,15658000000.0,726000000.0,0.0,0.024,0.16,7306000000.0,8032000000.0,0.462,8032000000.0,7306000000.0,7306000000.0,0.68,0.68,0.68,59391000000.0,,59391000000.0,181989408770.0,6.0,5.881,8057000000.0,0.96,1,13595000000.0,0.783,13563000000.0,0.0,22833000000.0,,2270000000.0,8576000000.0,0.0,8576000000.0,48024000000.0,25543000000.0,22481000000.0,227465408770.0,3271000000.0,-875000000.0,-1598000000.0,0.0,-1341000000.0,-2869000000.0,-2315000000.0,-938000000.0,8493000000.0,-38000000.0,5738000000.0,5738000000.0,5738000000.0,0.0,0.0,0.33,6392000000.0,7203000000.0,4860000000.0,0.235,3.83,9.688,9.727,8033000000.0,0.0,27.04,3.198,3.191,10153000000.0,-4101000000.0,17372000000.0,17372000000.0,2329000000.0,,,,,488000000.0,4063000000.0,1,8412182277.0,8392000000,8490000000.0,2.07,93852000000.0,2190000000.0,1568000000.0,1745000000.0,11.184,49728000000.0
155,61498f68b26daf86a7100506,MSFT,QA,2011-09-30,2011-09-30,2020-04-29,2011-09-30,0.0,107415000000.0,,75271000000.0,32144000000.0,,7.077,-436000000.0,57403000000.0,57403000000.0,3777000000.0,5738000000.0,2.947,0.809,11927000000.0,0.0,11927000000.0,11927000000.0,15658000000.0,726000000.0,0.0,0.026,0.16,7306000000.0,8032000000.0,0.462,8032000000.0,7306000000.0,7306000000.0,0.68,0.68,0.68,59391000000.0,,59391000000.0,167684035314.0,6.0,5.419,8057000000.0,0.96,1,13595000000.0,0.783,13563000000.0,0.0,22833000000.0,,2270000000.0,8576000000.0,0.0,8576000000.0,48024000000.0,25543000000.0,22481000000.0,208535035314.0,3271000000.0,-875000000.0,-1598000000.0,0.0,-1341000000.0,-2869000000.0,-2315000000.0,-938000000.0,8493000000.0,-38000000.0,5738000000.0,5738000000.0,5738000000.0,0.0,0.0,0.33,6392000000.0,7203000000.0,4860000000.0,0.235,3.511,8.882,8.953,8033000000.0,0.0,24.89,2.932,2.937,10153000000.0,-4101000000.0,17372000000.0,17372000000.0,2329000000.0,,,,,488000000.0,4063000000.0,1,8378265782.0,8392000000,8490000000.0,2.07,93852000000.0,2190000000.0,1568000000.0,1745000000.0,11.184,49728000000.0
156,61498f68b26daf86a7100507,MSFT,T,2011-09-30,2011-09-30,2020-04-29,2011-10-20,0.0,107415000000.0,102038000000.0,75271000000.0,32144000000.0,0.697,7.077,-2227000000.0,57403000000.0,57403000000.0,16215000000.0,23478000000.0,2.947,0.809,11927000000.0,0.0,11927000000.0,11927000000.0,15658000000.0,2798000000.0,0.0,0.024,0.64,28147000000.0,30945000000.0,0.435,30945000000.0,28147000000.0,28147000000.0,2.78,2.74,2.78,59391000000.0,54601750000.0,59391000000.0,181989408770.0,6.0,5.881,25066000000.0,2.987,1,54905000000.0,0.772,13563000000.0,0.0,22833000000.0,23890500000.0,2270000000.0,8576000000.0,0.0,8576000000.0,48024000000.0,25543000000.0,22481000000.0,227465408770.0,4720000000.0,-946000000.0,-6509000000.0,1239000000.0,-5403000000.0,-10606000000.0,-11974000000.0,-9034000000.0,27293000000.0,7000000.0,23478000000.0,23478000000.0,23478000000.0,0.0,0.0,0.33,27657000000.0,27248000000.0,4860000000.0,0.23,3.83,9.688,9.727,8033000000.0,0.0,27.04,3.198,3.191,10153000000.0,-4101000000.0,71120000000.0,71120000000.0,9176000000.0,0.23,0.43,1.178,0.396,2114000000.0,18481000000.0,1,8412182277.0,8392000000,8490000000.0,8.475,93852000000.0,2190000000.0,4669000000.0,1745000000.0,11.184,49728000000.0
157,61498f68b26daf86a7100508,MSFT,TA,2011-09-30,2011-09-30,2020-04-29,2011-09-30,0.0,107415000000.0,102038000000.0,75271000000.0,32144000000.0,0.697,7.077,-2227000000.0,57403000000.0,57403000000.0,16215000000.0,23478000000.0,2.947,0.809,11927000000.0,0.0,11927000000.0,11927000000.0,15658000000.0,2798000000.0,0.0,0.026,0.64,28147000000.0,30945000000.0,0.435,30945000000.0,28147000000.0,28147000000.0,2.78,2.74,2.78,59391000000.0,54601750000.0,59391000000.0,167684035314.0,6.0,5.419,25066000000.0,2.987,1,54905000000.0,0.772,13563000000.0,0.0,22833000000.0,23890500000.0,2270000000.0,8576000000.0,0.0,8576000000.0,48024000000.0,25543000000.0,22481000000.0,208535035314.0,4720000000.0,-946000000.0,-6509000000.0,1239000000.0,-5403000000.0,-10606000000.0,-11974000000.0,-9034000000.0,27293000000.0,7000000.0,23478000000.0,23478000000.0,23478000000.0,0.0,0.0,0.33,27657000000.0,27248000000.0,4860000000.0,0.23,3.511,8.882,8.953,8033000000.0,0.0,24.89,2.932,2.937,10153000000.0,-4101000000.0,71120000000.0,71120000000.0,9176000000.0,0.23,0.43,1.178,0.396,2114000000.0,18481000000.0,1,8378265782.0,8392000000,8490000000.0,8.475,93852000000.0,2190000000.0,4669000000.0,1745000000.0,11.184,49728000000.0
158,61498f68b26daf86a7100509,MSFT,Q,2011-06-30,2011-06-30,2020-04-29,2011-07-28,0.0,108704000000.0,,74918000000.0,33786000000.0,,6.774,-642000000.0,52772000000.0,52772000000.0,3708000000.0,5874000000.0,2.604,0.904,11921000000.0,0.0,11921000000.0,11921000000.0,17120000000.0,689000000.0,0.0,0.022,0.16,6319000000.0,7008000000.0,0.404,7008000000.0,6319000000.0,6319000000.0,0.7,0.68,0.7,57083000000.0,,57083000000.0,191394527477.0,7.0,6.207,5300000000.0,0.629,1,13659000000.0,0.786,13325000000.0,0.0,25754000000.0,,1372000000.0,10865000000.0,0.0,10865000000.0,51621000000.0,28774000000.0,22847000000.0,232245527477.0,2589000000.0,-2000000.0,-1076000000.0,0.0,-1350000000.0,-2423000000.0,-950000000.0,-269000000.0,5942000000.0,20000000.0,5874000000.0,5874000000.0,5874000000.0,0.0,0.0,0.338,7488000000.0,6171000000.0,5405000000.0,0.229,4.069,10.032,10.154,8162000000.0,0.0,27.72,3.32,3.365,14987000000.0,-6332000000.0,17367000000.0,17367000000.0,2393000000.0,,,,,541000000.0,5095000000.0,1,8378265782.0,8427000000,8545000000.0,2.061,95379000000.0,2467000000.0,445000000.0,2036000000.0,11.318,46144000000.0
159,61498f68b26daf86a710050a,MSFT,T,2011-06-30,2011-06-30,2020-04-29,2011-07-28,0.0,108704000000.0,98069250000.0,74918000000.0,33786000000.0,0.713,6.724,-2355000000.0,52772000000.0,52772000000.0,15577000000.0,23150000000.0,2.604,0.904,11921000000.0,0.0,11921000000.0,11921000000.0,17120000000.0,2766000000.0,0.0,0.022,0.61,28071000000.0,30837000000.0,0.441,30837000000.0,28071000000.0,28071000000.0,2.73,2.69,2.73,57083000000.0,51489500000.0,57083000000.0,191394527477.0,7.0,6.207,24639000000.0,2.902,1,54366000000.0,0.777,13325000000.0,0.0,25754000000.0,22839000000.0,1372000000.0,10865000000.0,0.0,10865000000.0,51621000000.0,28774000000.0,22847000000.0,232245527477.0,4105000000.0,-71000000.0,-9133000000.0,5960000000.0,-5180000000.0,-8376000000.0,-14616000000.0,-13216000000.0,26994000000.0,103000000.0,23150000000.0,23150000000.0,23150000000.0,0.0,0.0,0.331,27205000000.0,27161000000.0,5405000000.0,0.223,4.069,10.032,10.154,8162000000.0,0.0,27.72,3.32,3.365,14987000000.0,-6332000000.0,69943000000.0,69943000000.0,9043000000.0,0.236,0.45,1.229,0.401,2149000000.0,18162000000.0,1,8378265782.0,8490000000,8593000000.0,8.238,95379000000.0,2467000000.0,4921000000.0,2036000000.0,11.234,46144000000.0
160,61498f68b26daf86a710050b,MSFT,QA,2011-06-30,2011-06-30,2020-04-29,2011-06-30,0.0,108704000000.0,,74918000000.0,33786000000.0,,6.774,-642000000.0,52772000000.0,52772000000.0,3708000000.0,5874000000.0,2.604,0.904,11921000000.0,0.0,11921000000.0,11921000000.0,17120000000.0,689000000.0,0.0,0.023,0.16,6319000000.0,7008000000.0,0.404,7008000000.0,6319000000.0,6319000000.0,0.7,0.68,0.7,57083000000.0,,57083000000.0,181016949982.0,6.0,5.87,5300000000.0,0.629,1,13659000000.0,0.786,13325000000.0,0.0,25754000000.0,,1372000000.0,10865000000.0,0.0,10865000000.0,51621000000.0,28774000000.0,22847000000.0,219251949982.0,2589000000.0,-2000000.0,-1076000000.0,0.0,-1350000000.0,-2423000000.0,-950000000.0,-269000000.0,5942000000.0,20000000.0,5874000000.0,5874000000.0,5874000000.0,0.0,0.0,0.338,7488000000.0,6171000000.0,5405000000.0,0.229,3.841,9.471,9.524,8162000000.0,0.0,26.0,3.135,3.156,14987000000.0,-6332000000.0,17367000000.0,17367000000.0,2393000000.0,,,,,541000000.0,5095000000.0,1,8432767307.0,8427000000,8545000000.0,2.061,95379000000.0,2467000000.0,445000000.0,2036000000.0,11.318,46144000000.0
161,61498f68b26daf86a710050c,MSFT,TA,2011-06-30,2011-06-30,2020-04-29,2011-06-30,0.0,108704000000.0,98069250000.0,74918000000.0,33786000000.0,0.713,6.724,-2355000000.0,52772000000.0,52772000000.0,15577000000.0,23150000000.0,2.604,0.904,11921000000.0,0.0,11921000000.0,11921000000.0,17120000000.0,2766000000.0,0.0,0.023,0.61,28071000000.0,30837000000.0,0.441,30837000000.0,28071000000.0,28071000000.0,2.73,2.69,2.73,57083000000.0,51489500000.0,57083000000.0,181016949982.0,6.0,5.87,24639000000.0,2.902,1,54366000000.0,0.777,13325000000.0,0.0,25754000000.0,22839000000.0,1372000000.0,10865000000.0,0.0,10865000000.0,51621000000.0,28774000000.0,22847000000.0,219251949982.0,4105000000.0,-71000000.0,-9133000000.0,5960000000.0,-5180000000.0,-8376000000.0,-14616000000.0,-13216000000.0,26994000000.0,103000000.0,23150000000.0,23150000000.0,23150000000.0,0.0,0.0,0.331,27205000000.0,27161000000.0,5405000000.0,0.223,3.841,9.471,9.524,8162000000.0,0.0,26.0,3.135,3.156,14987000000.0,-6332000000.0,69943000000.0,69943000000.0,9043000000.0,0.236,0.45,1.229,0.401,2149000000.0,18162000000.0,1,8432767307.0,8490000000,8593000000.0,8.238,95379000000.0,2467000000.0,4921000000.0,2036000000.0,11.234,46144000000.0
162,61498f68b26daf86a710050d,MSFT,Q,2011-03-31,2011-03-31,2020-04-29,2011-04-28,0.0,99727000000.0,,66263000000.0,33464000000.0,,6.348,-658000000.0,50150000000.0,50150000000.0,3897000000.0,5232000000.0,2.756,0.866,11915000000.0,0.0,11915000000.0,11915000000.0,13019000000.0,720000000.0,0.0,0.022,0.16,6025000000.0,6745000000.0,0.411,6745000000.0,6025000000.0,6025000000.0,0.62,0.61,0.62,53452000000.0,,53452000000.0,187004214770.0,7.0,6.117,8014000000.0,0.952,1,12531000000.0,0.763,13394000000.0,0.0,24056000000.0,,1056000000.0,10748000000.0,0.0,10748000000.0,46275000000.0,24042000000.0,22233000000.0,225239214770.0,2998000000.0,0.0,557000000.0,2239000000.0,-1349000000.0,1437000000.0,-7139000000.0,-6370000000.0,8672000000.0,28000000.0,5232000000.0,5232000000.0,5232000000.0,0.0,0.0,0.318,6822000000.0,5709000000.0,5074000000.0,0.258,4.214,10.335,10.475,7969000000.0,0.0,26.71,3.283,3.278,10033000000.0,-9782000000.0,16428000000.0,16428000000.0,2269000000.0,,,,,536000000.0,4553000000.0,1,8432767307.0,8420000000,8510000000.0,1.951,86333000000.0,2586000000.0,793000000.0,2024000000.0,10.253,42221000000.0
